avg_value_EUR,case_vendor,case_PR_NPR,case_product_type,case_product_specific,rework_activities,payment_block,automation,avg_vendor_workload,num_items,throughput
3206.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,79.68,1,64
423.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,79.68,1,64
6304.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,83.28571428571429,2,92
1945.888888888889,vendorID_0106,PR,Packaging,Containers,0.0,0,25.0,31.405405405405407,9,64
1296.0,vendorID_0104,PR,Packaging,Containers,0.0,1,20.0,83.28571428571429,2,92
1042.3333333333333,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,4.625,3,72
11490.5,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,2.4285714285714284,2,28
2820.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,1.0,1,29
161.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,50.833333333333336,1,92
1396.0,vendorID_0120,PR,Packaging,Labels,0.0,0,40.0,50.8,1,92
621.5142857142857,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,30.35483870967742,35,72
983.6,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,20.0,20.454545454545453,10,64
526.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,0.0,2.2666666666666666,2,72
159.28571428571428,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,35.458333333333336,14,72
380.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,29.630434782608692,1,101
1004.2307692307693,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,22.60606060606061,13,64
6235.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.3333333333333333,1,64
555.3333333333334,_other_vendor,PR,Packaging,_other_specific_type,1.0,1,0.0,2.3076923076923075,3,92
429.0,vendorID_0120,PR,Packaging,Labels,0.0,1,0.0,45.86111111111112,1,136
925.5,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,82.89285714285714,2,92
1130.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,1.6470588235294117,1,92
1550.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,3.96875,1,72
1127.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.5,1,136
696.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,4.545454545454546,2,92
423.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,93.9090909090909,1,92
4486.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.5,1,92
1768.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,79.2,7,64
1489.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.826086956521739,1,64
1918.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,5.05,1,92
1918.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,5.05,1,92
5598.5,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.8,2,226
851.375,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,15.5,8,64
4893.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.071428571428572,1,92
4347.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,2.0625,1,92
842.75,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.758620689655173,4,136
709.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,7.758620689655173,1,136
42026.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,7.631578947368421,1,92
42026.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,7.605263157894737,1,92
42026.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,7.605263157894737,1,92
42026.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,7.552631578947368,1,92
56752.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,16.666666666666664,2.380952380952381,1,92
28370.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.576923076923077,1,92
773.6666666666666,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,22.21212121212121,3,64
42435.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.5,1,92
431.375,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,9.933333333333334,8,226
392.4,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,22.12121212121212,5,64
1167.0,_other_vendor,PR,Packaging,Containers,1.0,1,0.0,5.0,1,136
250.6,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,16.363636363636363,15,85
7597.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,8.45,2,92
3045.5,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,8.807692307692308,2,92
6228.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,1.0,1,64
28578.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.0,1,92
19191.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,4.722222222222222,1,92
22239.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,4.222222222222222,1,92
4887.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,7.5,1,92
3238.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,16.666666666666664,4.166666666666667,2,92
10264.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,1.2777777777777777,1,136
1127.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,1.0,0,0.0,1.6666666666666667,2,63
3972.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,8.818181818181818,1,92
3382.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,7.538461538461538,1,135
1950.0,_other_vendor,PR,Packaging,Containers,0.0,0,25.0,10.421052631578949,1,63
361.0,_other_vendor,PR,Packaging,Labels,0.0,0,20.0,12.875,1,135
541.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,78.33333333333333,1,63
1514.5,vendorID_0106,PR,Packaging,Containers,0.0,0,25.0,30.75,2,63
7191.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.5185185185185186,1,135
50.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,1.7777777777777777,1,71
587.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,14.31578947368421,4,63
1700.0,_other_vendor,PR,Packaging,Containers,0.0,1,20.0,7.117647058823529,1,135
4716.0,_other_vendor,_NPR,Sales,_other_specific_type,0.0,0,25.0,2.117647058823529,1,135
2631.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,7.117647058823529,1,135
43063.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,16.666666666666664,1.4666666666666666,1,91
9825.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,2.0,1,135
7199.0,_other_vendor,_NPR,Sales,Products for Resale,1.0,1,10.0,2.2857142857142856,2,112
738.6666666666666,_other_vendor,_NPR,Sales,Products for Resale,0.0,1,33.33333333333333,3.0,3,28
3409.5,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,14.709677419354838,4,91
1916.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,9.058823529411764,1,135
441.5,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,82.11111111111111,2,91
11373.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,91
385.6,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,22.53125,5,63
25170.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0,1,84
19261.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,2.111111111111111,2,91
5765.0,vendorID_0106,PR,Packaging,Containers,1.0,1,16.666666666666664,28.41176470588235,1,135
1651.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,22.375,1,63
32055.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.8666666666666663,1,91
46192.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.2857142857142858,1,91
5637.0,_other_vendor,PR,Additives,_other_specific_type,3.0,1,9.090909090909092,1.696969696969697,1,135
9331.0,_other_vendor,PR,Packaging,Containers,3.0,0,0.0,2.4375,1,91
1702.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,8.84,3,91
6861.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,7.447368421052632,2,135
14784.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.25,1,91
3018.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.4,1,91
306.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,20.84375,2,63
5584.0,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,1.7777777777777777,1,91
1414.0,_other_vendor,PR,Additives,Extenders,1.0,0,0.0,2.0,2,91
24317.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,7.27027027027027,1,91
1063.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.9473684210526314,1,91
4607.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,4.238095238095238,1,91
10669.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.3,1,135
1688.5,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,2.375,2,91
2930.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.25,1,63
4709.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,2.125,1,21
18259.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,91
13036.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.2,1,91
4399.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.1111111111111112,1,91
3610.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.6666666666666667,1,91
16548.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,1.3333333333333333,1,91
143.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,2.5,1,27
415.0,vendorID_0171,PR,_other_product_type,_other_specific_type,0.0,0,0.0,16.0,2,223
115645.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.6538461538461537,1,126
122.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,1.0,1,83
6882.5,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,7.162162162162162,2,91
223.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,34.75,1,56
20870.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,1.411764705882353,1,134
573.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.333333333333333,1,91
54143.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,49
4537.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,7.2894736842105265,1,134
3710.0,_other_vendor,PR,Additives,Extenders,1.0,0,0.0,1.4,1,91
1703.75,_other_vendor,PR,Packaging,Containers,1.0,1,0.0,5.931034482758621,4,134
1104.5,_other_vendor,PR,Packaging,_other_specific_type,1.0,0,0.0,5.4,2,134
6308.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,4.115384615384615,2,134
34194.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.2142857142857142,1,223
4524.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0,1,70
1473.5,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,8.620689655172415,2,134
4480.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,71.73076923076923,2,90
749.0,vendorID_0106,PR,Packaging,Containers,0.0,0,25.0,28.285714285714285,1,62
7333.5,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,71.3076923076923,2,90
9364.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.3333333333333333,1,62
3719.5,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,9.083333333333334,2,90
55867.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,2.7419354838709675,1,134
6857.5,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,5.352941176470588,2,61
30241.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.1666666666666665,1,90
1508.5,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,72.32,2,87
2411.714285714286,vendorID_0106,PR,Packaging,Containers,0.0,0,25.0,29.393939393939394,7,59
735.0,vendorID_0104,PR,Packaging,Containers,0.0,0,25.0,72.32,1,87
1627.0,_other_vendor,PR,Packaging,_other_specific_type,2.0,0,0.0,7.057142857142857,2,108
31379.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,1.2,1,24
15631.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,1.0,1,221
132540.0,_other_vendor,_NPR,Sales,Products for Resale,2.0,0,0.0,1.0,1,115
5585.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,25.0,1.375,1,59
40221.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,1,14.285714285714285,1.3076923076923077,1,87
627.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,7.244897959183674,1,131
1698.0,_other_vendor,PR,Packaging,Containers,1.0,1,16.666666666666664,7.244897959183674,1,131
2471.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,14.133333333333333,1,87
1260.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,25.0,14.1,3,87
614.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,4.4,1,87
470.14285714285717,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,21.161290322580644,7,59
15022.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.8333333333333333,1,131
6352.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,0.0,7.714285714285714,1,131
5494.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,20.0,1.3333333333333333,1,24
5256.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,4.055555555555555,1,87
18043.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,1.0,0,0.0,1.0,1,221
622.4,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,20.93548387096774,5,59
1092.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,20.973684210526315,2,87
894.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.136363636363636,2,131
7849.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,14.285714285714285,3.6,1,87
33187.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,5.2926829268292686,1,131
2506.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0,1,59
1772.5,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,9.205882352941176,4,131
30399.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,6.0,1,0.0,1.0,1,87
1790.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,87
42435.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.5217391304347827,1,87
7183.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,33.33333333333333,2.5,1,131
775.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.0454545454545454,1,131
58117.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.2857142857142858,1,87
9750.5,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,8.0625,2,87
2156.3333333333335,_other_vendor,PR,Additives,_other_specific_type,1.0,0,0.0,2.083333333333333,3,131
3548.5,_other_vendor,PR,Additives,Extenders,0.0,1,0.0,7.9375,2,87
3230.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,9.391304347826088,2,87
386.0,_other_vendor,PR,Packaging,Containers,1.0,0,0.0,8.88888888888889,1,131
2793.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,9.088235294117649,1,131
10807.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,3.2222222222222223,1,87
13468.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,7.685714285714286,1,131
3734.0,_other_vendor,PR,Additives,Extenders,1.0,0,0.0,1.4,1,87
11070.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,1.3333333333333333,1,87
363.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,1.4285714285714286,1,106
4744.818181818182,_other_vendor,PR,Packaging,_other_specific_type,2.0,0,0.0,7.380952380952381,11,131
220.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,3.615384615384616,1,131
9527.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,2.25,1,220
150.0,vendorID_0136,PR,Packaging,Labels,0.0,0,0.0,42.05555555555556,1,30
902.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,5.125,2,58
6315.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,44
534.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0,1,66
2120.0,_other_vendor,PR,Additives,Extenders,2.0,0,0.0,2.0,1,220
4406.0,_other_vendor,PR,_other_product_type,_other_specific_type,1.0,0,0.0,4.064516129032258,3,143
3200.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,1.1666666666666667,1,58
2006.3333333333333,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,7.6571428571428575,3,130
346.0,_other_vendor,PR,Packaging,Labels,0.0,0,0.0,3.25,1,23
680.5,_other_vendor,PR,Additives,_other_specific_type,1.0,0,0.0,5.0625,2,87
4416.0,_other_vendor,PR,_other_product_type,_other_specific_type,2.0,0,0.0,1.0,1,87
309.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.75,1,130
14437.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,1.0,1,87
921.0,_other_vendor,PR,Packaging,_other_specific_type,0.0,1,0.0,1.181818181818182,1,87
234.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,5.814814814814815,1,130
5757.0,_other_vendor,PR,Packaging,Containers,0.0,1,0.0,4.590909090909091,1,130
633.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,68.56043956043956,2,202
905.0,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,68.56043956043956,2,202
2103.3333333333335,vendorID_0106,PR,Packaging,Containers,0.0,0,25.0,31.91752577319588,3,174
835.0,vendorID_0104,PR,Packaging,Containers,0.0,0,25.0,68.56043956043956,1,202
444.75,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,10.516129032258064,4,174
159.75,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,5.136363636363637,4,167
3309.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,1.2857142857142858,1,182
670.8,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,16.228571428571428,15,139
167.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,1.0,1,182
543.4193548387096,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,39.97402597402598,31,174
443.8333333333333,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,28.56578947368421,30,174
225.5,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.9166666666666665,2,139
15557.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.7647058823529411,1,202
22083.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.5,1,202
45206.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,1.181818181818182,1,202
3441.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,3.3692307692307693,1,202
3602.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.586206896551724,1,202
5450.0,vendorID_0106,PR,Packaging,Containers,0.0,0,0.0,30.723214285714285,1,246
1922.0,vendorID_0106,PR,Packaging,Containers,0.0,1,0.0,31.88659793814433,1,174
1936.3333333333333,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,68.50549450549451,3,202
1605.3529411764705,vendorID_0104,PR,Packaging,Containers,0.0,0,20.0,68.50549450549451,17,202
2944.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.636363636363636,1,174
1919.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.3333333333333333,1,246
27061.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.9814814814814812,1,202
3427.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,5.416666666666667,1,69
3067.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.7291666666666665,1,202
3067.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.7083333333333335,1,202
3067.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.7083333333333335,1,202
1912.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,0,0.0,3.7083333333333335,1,202
17112.0,_other_vendor,PR,Additives,_other_specific_type,1.0,0,0.0,3.1132075471698117,1,202
28370.0,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,1.82,1,202
499.75,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,20.0,2.8823529411764706,4,246
5136.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,5.915254237288136,2,202
5400.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,5.88135593220339,2,202
7092.0,_other_vendor,_NPR,Sales,Products for Resale,0.0,0,0.0,2.6153846153846154,1,174
6062.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,68.47252747252747,1,202
312.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,16.954545454545453,2,173
1241.0,vendorID_0104,PR,Packaging,Containers,0.0,0,0.0,68.47252747252747,8,202
327.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.0,1,194
13821.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.0,1,202
4844.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,2.3773584905660377,1,202
6430.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.5,1,202
4739.0,_other_vendor,PR,Additives,_other_specific_type,0.0,0,0.0,1.4210526315789471,1,202
4302.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,1,0.0,1.0,1,202
442.0,_other_vendor,PR,Packaging,Containers,0.0,0,0.0,16.931818181818183,1,173
4473.0,vendorID_0171,PR,_other_product_type,_other_specific_type,0.0,0,0.0,16.625954198473284,1,334
3004.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.9166666666666667,2,202
5693.0,_other_vendor,_NPR,_other_product_type,_other_specific_type,0.0,0,0.0,1.4782608695652173,2,245
3980.0,_other_vendor,PR,Additives,Extenders,0.0,0,0.0,1.3125,1,245
1808.888888888889,_other_vendor,PR,Additives,_other_specific_type,0.0,1,20.0,6.139784946236559,9,245
13863.0,_other_vendor,PR,_other_product_type,_other_specific_type,0.0,1,0.0,1.5384615384615383,1,202
2846.5,_other_vendor,PR,Packaging,_other_specific_type,0.0,0,0.0,2.0,2,245
189.57692307692307,_other_vendor,PR,Packaging,Labels,0.0,0,25.0,12.037974683544304,26,201
684.0,_other_vendor,PR,Packaging,Containers,0.0,0,25.0,8.066666666666666,2,201
